sep=,
X,Y,Z
55.566,-66.4131,-3.05792
53.5581,-68.1603,-4.53196
51.2996,-69.8222,-5.92537
48.5809,-71.3428,-7.71693
45.8725,-73.1596,-9.63842
42.079,-75.5931,-11.9523
38.5737,-77.5142,-13.7438
35.2069,-79.3009,-15.5012
32.1431,-80.836,-17.3354
29.1281,-82.3999,-19.2327
25.5367,-84.1017,-21.1685
22.4815,-85.6997,-22.8911
19.4332,-87.3699,-24.3741
16.5366,-89.0578,-25.9263
13.4453,-90.9824,-27.8647
11.0677,-92.5848,-29.5968
8.62496,-94.5421,-31.1597
5.9785,-96.5433,-32.5658
3.50715,-98.5917,-34.0842
1.13609,-100.595,-35.6141
-0.965893,-102.783,-37.1851
-3.1626,-105.29,-38.7327
-5.35637,-107.668,-40.0607
-7.80436,-110.025,-41.1529
-10.5996,-112.961,-42.2325
-13.6066,-115.918,-43.6646
-16.8773,-118.767,-44.8518
-20.0858,-121.241,-45.8298
-23.0586,-123.668,-46.6651
-25.7702,-125.85,-47.4661
-28.1062,-127.223,-48.1853
-30.552,-128.801,-48.8201
-32.3678,-130.283,-49.2438
-33.4639,-131.265,-49.3383
-34.2835,-132.104,-49.2576
-35.2613,-132.775,-49.0343
-35.9897,-132.96,-48.8632
-36.5969,-133.011,-48.8121
-36.8518,-133.214,-48.9655
-36.9614,-133.564,-49.2474
-37.4199,-133.625,-49.2555
-38.0601,-133.259,-48.6377
-38.8883,-132.65,-48.5217
-39.715,-132.281,-48.209
-40.5488,-132.247,-47.9334
-41.4139,-132.454,-47.5413
-42.3424,-132.049,-47.4182
-42.894,-131.125,-47.226
-43.3202,-130.085,-47.3166
-43.846,-129.358,-47.5081
-44.6648,-128.889,-47.7926
-45.288,-128.197,-47.9425
-45.8941,-127.547,-48.4353
-46.4368,-126.778,-48.5996
-46.9033,-125.835,-48.7547
-47.4115,-124.96,-48.8477
-47.9544,-124.333,-49.008
-48.2166,-123.368,-49.2477
-48.5247,-122.472,-49.5651
-48.7878,-121.376,-50.0501
-49.0696,-120.011,-50.845
-49.4214,-118.155,-51.6832
-49.5974,-116.572,-52.2354
-49.5473,-114.885,-52.6631
-49.6329,-113.504,-53.6297
-49.1903,-111.557,-54.5357
-48.6626,-109.213,-55.0876
-47.6501,-107.064,-55.8002
-46.483,-104.646,-56.6425
-44.8289,-101.945,-57.7063
-43.1021,-99.4592,-58.7599
-40.4612,-96.1826,-59.6309
-37.9256,-92.8706,-60.4214
-35.3204,-89.564,-60.9724
-32.7468,-86.386,-61.4016
-30.1934,-83.1829,-61.7892
-27.8277,-79.8611,-62.3568
-25.3715,-76.4773,-62.6795
-23.0015,-73.1834,-62.81
-20.4786,-70.0448,-62.7493
-18.3651,-66.9558,-62.6921
-16.2566,-64.2467,-62.3603
-14.23,-61.7078,-62.3856
-12.0722,-58.9778,-62.2198
-10.0152,-56.6325,-62.0283
-7.62531,-54.5735,-61.585
-5.48647,-53.1105,-61.4942
-3.66606,-51.9639,-61.4789
-1.71587,-51.3365,-61.3464
-0.00348816,-50.9105,-61.1165
2.07188,-50.0235,-61.293
4.12182,-49.3888,-61.3954
6.09706,-49.4116,-61.1879
7.95071,-49.1422,-61.3763
9.9286,-48.8995,-61.8044
12.1032,-48.6751,-61.8263
14.1742,-48.639,-61.8769
16.7981,-48.4082,-62.3784
19.6127,-48.0473,-62.805
22.7061,-47.4046,-63.051
26.0028,-46.9039,-63.2895
29.39,-46.517,-63.6108
32.7618,-46.1005,-63.8195
36.1286,-45.5767,-64.0058
39.1577,-44.9251,-64.3336
42.8126,-44.144,-64.4625
45.8851,-43.3894,-64.8645
49.7556,-42.2897,-65.2049
52.9044,-41.251,-65.6883
56.086,-40.2586,-65.6407
59.0805,-39.2475,-65.8225
61.9281,-37.9546,-65.8421
64.233,-36.6467,-65.9125
66.1569,-35.3319,-65.9652
67.7643,-33.9701,-66.2093
69.1716,-32.621,-66.5033
70.2137,-31.2044,-66.6724
70.7738,-29.3234,-66.9567
70.83,-27.5328,-67.349
70.3413,-25.8844,-67.7915
69.5514,-24.4123,-68.2177
68.2665,-22.4558,-68.9835
66.6674,-20.6962,-69.9171
64.3625,-18.6795,-70.6522
61.5002,-16.7753,-71.5157
57.4394,-15.3036,-72.3176
52.8199,-14.0743,-72.5965
47.6173,-12.7965,-72.4513
42.6008,-11.3081,-72.0473
37.7132,-9.79382,-71.0034
32.8373,-8.68618,-69.519
28.222,-7.8358,-67.7915
23.802,-7.30055,-65.7952
20.1154,-6.92477,-63.3863
16.7264,-6.85591,-61.3652
13.3546,-7.31459,-59.6419
9.07104,-7.84438,-57.6978
5.05065,-8.70055,-55.6941
0.993444,-10.0272,-53.5056
-2.30546,-10.8972,-52.129
-5.58537,-11.6381,-51.4585
-8.12319,-12.2048,-51.239
-10.4084,-12.892,-51.0801
-11.9024,-13.2301,-51.0501
-13.3606,-13.5845,-51.0233
-14.6537,-13.9175,-51.0435
-15.9326,-14.3564,-51.1771
-17.1036,-14.6105,-51.3582
-18.5282,-15.0802,-51.2371
-20.4845,-15.8041,-51.0732
-22.8942,-16.3903,-51.3928
-25.5457,-16.8464,-51.5332
-27.9162,-17.2094,-51.7661
-30.2993,-18.221,-51.9688
-32.8827,-19.5001,-52.236
-35.6816,-20.3309,-52.5752
-38.0843,-21.2462,-52.9051
-41.0197,-22.5089,-53.2476
-43.471,-23.3981,-53.7314
-45.3853,-23.9914,-53.8777
-46.8909,-24.7404,-54.2227
-48.1752,-25.3436,-54.4249
-49.8299,-26.2016,-54.7906
-51.6646,-26.8919,-55.4819
-53.3615,-27.8074,-56.1963
-54.9971,-28.7143,-56.9323
-56.4076,-29.7003,-57.274
-57.7265,-30.9738,-57.3888
-59.2925,-32.1754,-57.3011
-60.587,-33.1778,-57.2743
-62.596,-34.2759,-57.393
-64.7056,-35.5332,-57.1398
-66.8353,-36.9164,-56.4508
-68.8776,-38.286,-55.5261
-70.8153,-39.572,-54.696
-73.3765,-41.604,-53.6489
-75.8432,-43.8665,-52.1255
-78.5668,-46.4727,-49.9454
-80.9358,-48.6164,-48.0093
-83.5993,-50.2151,-46.2181
-86.1519,-51.8487,-44.3195
-88.0328,-53.7176,-42.7778
-89.7736,-55.9778,-41.0734
-91.309,-57.6985,-39.7682
-92.4459,-58.7439,-38.6336
-93.4799,-60.0391,-37.8479
-94.5138,-61.3152,-37.1619
-95.3463,-62.3876,-36.4092
-96.0048,-63.5095,-35.7412
-96.7446,-64.9627,-34.9324
-97.5829,-66.6533,-34.6026
-98.4753,-68.0531,-34.5746
-99.0626,-68.8857,-34.3815
-99.2526,-69.735,-33.9999
-99.4715,-70.7994,-33.941
-99.5892,-71.7596,-34.2686
-99.2769,-72.2334,-34.4251
-98.8105,-72.5464,-34.7785
-98.5285,-73.2765,-35.0566
-98.3213,-74.4954,-35.4603
-97.811,-75.2918,-35.7369
-97.1968,-75.4933,-36.2243
-96.7748,-75.3756,-36.8201
-96.5068,-75.4662,-37.2534
-95.9264,-76.123,-37.2971
-95.3846,-76.8438,-37.555
-94.8939,-77.521,-37.9003
-94.1785,-78.242,-38.0158
-93.7925,-79.5378,-37.9837
-93.4924,-80.3114,-37.899
-93.1115,-80.6587,-38.3846
-93.3184,-81.1739,-39.2104
-93.5958,-82.0834,-39.9418
-93.5686,-82.8571,-39.6724
-93.4812,-83.0509,-39.1604
-93.7823,-83.345,-39.1189
-94.3209,-83.5448,-39.1807
-94.9349,-84.0028,-39.106
-95.4896,-84.5957,-38.5596
-96.8795,-85.0413,-38.0809
-98.6952,-85.3714,-37.4406
-100.561,-85.8312,-36.8775
-102.656,-86.4166,-36.0164
-105.064,-86.9776,-34.5753
-107.788,-87.2636,-33.0397
-110.242,-87.4568,-31.3468
-112.782,-87.9824,-29.6164
-115.512,-89.018,-27.831
-118.426,-90.0032,-25.5066
-120.862,-90.504,-22.2244
-122.68,-90.2428,-18.303
-123.702,-90.2755,-14.2213
-124.234,-90.2161,-9.91411
-124.708,-90.1859,-5.9585
-125.072,-90.0869,-3.05586
-125.091,-89.9968,-1.07294
-124.661,-90.0077,0.589662
-124.601,-89.6771,1.65803
-124.623,-89.863,2.33241
-124.524,-89.8606,2.89681
-124.306,-90.0529,3.39165
-124.194,-89.8502,3.55362
-124.169,-89.6089,3.59776
-123.888,-89.1459,3.93015
-123.94,-89.6087,3.55655
-123.765,-90.1788,2.78339
-123.709,-90.783,1.90756
-123.485,-91.2131,0.776143
-123.612,-91.5173,-0.524777
-123.83,-91.8133,-1.95175
-123.495,-92.3941,-2.99325
-122.938,-93.2474,-4.16174
-123.08,-94.1113,-5.76397
-123.425,-95.1972,-7.77129
-123.346,-96.3962,-9.51823
-122.457,-97.525,-10.9708
-121.504,-98.8304,-12.3328
-120.871,-100.564,-13.8603
-120.241,-102.372,-15.4928
-119.486,-103.802,-17.1712
-118.618,-105.016,-19.4306
-117.461,-107.094,-21.8528
-115.953,-109.936,-23.8508
-114.261,-112.123,-25.1711
-112.279,-113.917,-26.716
-110.851,-115.614,-27.9801
-109.658,-117.788,-28.9711
-108.514,-119.814,-29.8466
-106.801,-121.131,-30.3
-105.349,-122.46,-30.8658
-104.225,-123.426,-31.5467
-103.398,-124.33,-32.1477
-102.542,-125.568,-32.5092
-101.543,-126.864,-32.5753
-100.537,-127.548,-33.0124
-99.5576,-128.204,-33.4443
-98.7591,-129.05,-34.0919
-97.9244,-129.794,-34.7976
-97.2721,-130.413,-35.0521
-96.6938,-131.223,-35.0411
-95.8402,-131.928,-35.1028
-95.0153,-132.344,-35.2332
-94.116,-132.806,-35.554
-93.5391,-133.322,-35.75
-92.5949,-133.893,-36.1004
-92.1933,-134.443,-36.3665
-91.532,-135.008,-36.6184
-90.8869,-135.375,-36.7629
-89.9452,-135.874,-37.0356
-89.0895,-136.477,-36.9162
-88.1101,-137.222,-36.6648
-87.2152,-138.035,-36.4443
-86.3094,-139.468,-36.7449
-84.9707,-140.8,-36.843
-83.5396,-141.614,-36.8794
-82.2673,-141.829,-36.6363
-80.7758,-142.106,-36.3956
-79.4982,-142.406,-36.1436
-78.397,-142.993,-35.9265
-77.4657,-143.637,-35.7888
-76.4514,-144.353,-35.8767
-75.4233,-144.914,-35.8539
-74.0311,-145.179,-35.5816
-72.7019,-145.132,-35.1856
-71.2109,-144.942,-34.88
-69.8332,-145.072,-34.5202
-67.9088,-145.348,-33.9873
-66.0481,-145.664,-33.158
-64.4468,-145.827,-32.5367
-62.8027,-145.94,-32.2566
-61.5245,-145.792,-31.8808
-60.5109,-145.508,-31.2683
-59.325,-145.568,-30.4786
-58.6112,-145.891,-29.7575
-58.2749,-145.838,-29.3083
-57.8328,-145.479,-29.0431
-57.4864,-145.407,-28.5677
-57.1482,-145.289,-28.2401
-56.8522,-145.376,-28.0451
-56.5818,-145.403,-27.9342
-56.4179,-145.284,-27.8939
-56.1378,-144.952,-27.8413
-55.8287,-144.729,-27.6539
-55.6746,-144.5,-27.6833
-55.5375,-144.577,-28.0109
-55.312,-144.964,-28.0662
-55.1991,-145.043,-27.9434
-55.2119,-144.86,-27.8208
-55.0355,-144.51,-27.6513
-54.9957,-144.426,-27.8121
-54.9595,-144.358,-28.0787
-54.7747,-144.205,-28.2127
-54.643,-144.291,-28.264
-54.7402,-144.436,-28.3919
-54.7821,-144.317,-28.8213
-54.7407,-144.21,-28.888
-54.7218,-143.932,-28.5995
-54.4519,-143.771,-28.7015
-54.204,-143.622,-28.7154
-53.8078,-143.483,-28.7032
-53.5316,-143.252,-28.5585
-53.4793,-143.195,-28.5388
-53.3534,-143.105,-28.4547
-53.4359,-143.108,-28.5734
-53.6121,-143.105,-28.7197
-53.6269,-143.289,-28.6543
-53.5489,-143.247,-28.377
-53.4274,-143.232,-28.3633
-53.4035,-143.316,-28.6251
-53.3152,-143.164,-28.509
-53.0216,-142.976,-28.3123
-52.6943,-143.059,-28.1963
-52.519,-143.184,-28.0852
-52.3641,-143.29,-27.9641
-52.2833,-143.17,-28.0049
-52.1883,-143.027,-28.2569
-52.0947,-142.692,-28.5502
-51.9843,-142.556,-28.673
-51.9215,-142.412,-28.6582
-51.9262,-142.241,-28.5241
-51.9735,-142.248,-28.4682
-51.9634,-142.151,-28.5094
-51.7969,-142.045,-28.4616
-51.9016,-142.11,-28.5602
-51.8685,-141.908,-28.6204
-51.8278,-141.82,-28.7602
-51.8215,-141.745,-29.2093
-51.8979,-141.655,-29.5533
-52.0065,-141.629,-29.8574
-52.2023,-141.468,-30.1499
-52.0886,-141.403,-30.324
-52.1558,-141.084,-30.4327
-52.1707,-140.973,-30.5872
-52.4872,-141.03,-30.8549
-52.823,-141.242,-31.211
-52.8731,-141.168,-31.4977
-53.1962,-141.028,-31.8726
-53.3076,-140.853,-31.978
-53.4808,-141.032,-32.0028
-53.5953,-141.19,-32.0283
-53.5542,-141.2,-32.0641
-53.6738,-141.05,-32.2008
-53.6468,-141.052,-32.5094
-53.8442,-140.975,-32.6864
-53.8392,-141.087,-32.8578
-53.8757,-141.096,-32.7936
-53.8762,-141.096,-32.8634
-53.747,-141.092,-32.9946
-53.7807,-141.003,-32.9562
-53.5646,-140.985,-33.2889
-53.3391,-140.77,-33.3624
-52.8682,-140.779,-33.3315
-52.2997,-140.668,-33.1213
-51.8201,-140.571,-32.9978
-51.3477,-140.728,-32.8908
-50.8454,-140.916,-32.957
-50.1679,-140.945,-32.9613
-49.4499,-140.723,-33
-48.317,-140.528,-32.8799
-46.648,-140.24,-32.4536
-44.5087,-139.866,-31.9828
-40.5578,-139.227,-30.9879
-35.2473,-138.297,-29.2472
-28.9829,-136.689,-26.2535
-22.1771,-134.568,-22.6236
-15.3442,-132.528,-18.7509
-7.61619,-130.194,-14.2035
-1.42378,-127.266,-10.0671
5.35674,-122.684,-4.93336
10.8814,-118.196,-0.349361
15.7513,-113.542,4.38131
20.77,-108.453,9.79873
24.6297,-104.115,14.261
28.169,-100.275,18.7368
31.5889,-96.7039,23.079
34.842,-93.6184,27.5678
38.07,-90.0752,32.9981
40.4921,-87.0696,37.7821
42.2812,-84.0142,42.3537
43.6661,-80.8065,46.854
44.2507,-77.1305,51.0574
43.8168,-73.3641,54.7593
42.6744,-69.2304,58.1219
41.6083,-65.0831,61.0343
41.0593,-61.4297,63.4641
40.3944,-58.8181,65.1378
39.3127,-56.9309,66.2132
38.2852,-54.8025,67.1856
37.3639,-53.0569,67.8644
36.686,-51.1605,68.386
36.0898,-49.7007,68.5889
35.3494,-48.4663,69.0242
34.3834,-47.6552,69.2269
33.5712,-46.9121,69.5478
32.9029,-45.8829,69.6571
31.8203,-44.7359,69.7805
30.7428,-43.5903,69.6736
29.6328,-42.1265,69.8811
28.3733,-40.9394,70.0922
26.9343,-39.8696,69.9892
25.6194,-38.8581,69.7866
24.5708,-37.7864,69.6822
23.6958,-36.8772,69.3498
22.916,-36.2981,69.3531
22.2595,-35.7709,69.1279
21.5987,-34.772,68.5958
21.1109,-33.9426,68.3976
20.6829,-33.3246,68.3154
20.4747,-32.6565,68.2217
20.1662,-31.6967,67.9066
19.6111,-30.7825,67.3757
19.0408,-29.7441,66.8556
18.5153,-28.9347,66.6592
17.8746,-28.1645,66.2389
17.02,-27.4638,65.7082
16.0675,-26.4368,64.7325
15.0195,-25.0913,63.3164
12.9266,-23.4243,61.0329
11.184,-22.2227,59.3031
9.70672,-20.6253,57.9124
8.38566,-19.1126,56.5123
7.07797,-18.0482,55.2109
5.83912,-17.2984,53.7979
4.42121,-16.3358,52.063
3.24656,-14.9529,50.0014
2.40784,-13.9749,48.3664
1.74893,-13.1832,47.0602
0.975445,-12.3997,45.8749
0.557479,-11.2624,44.5881
0.209058,-9.97848,43.1852
-0.0229183,-9.13873,42.1025
-0.117494,-8.39266,41.2412
-0.182706,-7.74927,40.4826
-0.303647,-7.35364,39.83
-0.340641,-6.91112,39.0711
-0.485018,-6.50964,38.3048
-0.335054,-5.82307,37.8732
-0.170811,-5.23363,37.22
-0.150182,-5.04122,36.6683
0.0403863,-4.67755,36.3411
0.17607,-4.06068,36.2472
0.418184,-3.26219,35.9278
0.721695,-2.65127,35.1604
0.90808,-2.41323,34.2815
0.711203,-1.9357,33.6191
0.621955,-1.31542,32.617
0.720278,-0.491817,31.7186
0.780244,0.46353,30.6931
0.617718,1.33339,29.3175
0.397664,2.03108,28.2776
0.438241,2.62335,27.4563
0.228938,3.31754,26.8426
-0.18614,4.17133,25.7633
-0.498234,5.00717,24.5608
-0.568052,5.73207,23.243
-0.528129,6.83543,21.7565
-0.433935,7.73319,20.4976
-0.483083,8.31942,19.5009
-0.217506,8.98253,18.4802
0.0258206,9.60435,17.1141
0.191113,10.1086,15.9764
0.253968,10.5809,14.9502
0.540651,11.0928,13.9126
1.1454,11.4076,13.4674
1.40134,12.0128,12.6471
1.69253,12.7922,11.3333
1.70266,13.6718,9.63269
2.03842,14.6011,7.78276
2.47246,15.2164,6.22379
2.84556,15.3048,5.23803
3.02764,15.2399,4.40345
3.36237,15.4156,3.42389
3.67242,15.6685,2.32321
4.02509,15.8087,1.24154
4.21254,16.1467,0.225572
4.40283,16.7372,-1.31671
4.61712,17.189,-2.9612
4.78371,17.4377,-4.33126
4.73766,17.6649,-5.4718
4.56683,17.5065,-6.53047
4.72117,17.4844,-7.39849
5.13779,17.7544,-8.33516
5.68777,17.8683,-9.59336
5.8969,17.7953,-11.1719
5.98086,18.0371,-12.7398
6.11932,18.3981,-14.3536
6.56139,18.4648,-16.0172
7.13158,18.0505,-17.7136
7.64615,17.6105,-19.7768
7.87711,17.2256,-21.7351
8.07514,16.827,-23.6814
8.49457,16.7464,-25.8756
9.06459,16.4417,-28.039
9.58274,15.475,-29.9827
10.2118,14.4388,-32.2008
10.9025,13.8864,-34.3715
11.7049,12.8586,-37.2356
12.1445,11.8554,-39.6285
12.6886,10.765,-41.6777
13.0313,9.56782,-44.1064
13.2042,7.98993,-46.5561
13.2148,6.03604,-48.8377
13.1284,4.08414,-51.2875
13.2125,2.34297,-53.3099
13.3019,0.435379,-55.2795
13.093,-1.59075,-56.8963
13.0182,-4.12254,-58.4294
12.9593,-6.68694,-59.3697
12.6276,-9.04209,-60.7463
12.595,-11.4968,-61.6377
12.4933,-13.9196,-62.256
12.9019,-15.9795,-63.0517
13.2457,-17.7211,-63.8372
13.4488,-19.5406,-64.3389
13.2993,-21.6485,-64.6378
12.979,-24.0133,-64.6682
12.1609,-26.568,-64.4749
11.5907,-29.2594,-64.2851
11.328,-31.61,-63.9686
11.2487,-33.7328,-63.5636
11.0719,-35.8427,-63.0873
11.1269,-37.9238,-62.643
11.185,-40.1442,-62.0662
11.2353,-42.2599,-61.3695
11.3045,-44.143,-61.1397
11.7797,-46.4679,-60.4856
12.1759,-48.3557,-60.5644
12.463,-50.3448,-59.8855
12.8078,-52.7213,-58.6988
13.1285,-54.6735,-58.1715
13.3145,-56.6128,-57.3972
13.6016,-58.465,-56.563
13.7855,-60.3833,-55.4493
14.0451,-62.1427,-54.5903
13.9933,-64.1499,-53.8211
13.7281,-66.1558,-52.735
13.5387,-68.2743,-51.8327
13.3377,-70.2107,-50.7436
13.0126,-71.669,-49.5897
12.9055,-73.2381,-48.5275
12.6479,-74.9689,-47.3598
12.3307,-76.6573,-46.2564
11.9129,-77.6261,-45.3367
11.44,-79.0368,-44.3765
10.5608,-80.1783,-43.7993
9.71609,-81.4858,-43.5615
8.44303,-82.2264,-43.0634
7.3604,-82.9339,-42.8691
5.94573,-83.4713,-42.7317
4.17753,-84.1612,-42.4671
1.94405,-85.0248,-42.6667
0.0231636,-85.8944,-43.5396
-1.85588,-86.6811,-44.0019
-3.91421,-87.5986,-44.2128
-5.59949,-88.1804,-44.825
-7.27702,-88.7567,-45.2947
-9.23204,-89.1083,-45.9374
-11.7293,-89.5457,-46.5844
-14.256,-89.5897,-47.4918
-16.666,-90.0744,-48.2919
-18.9101,-90.3484,-49.0272
-21.266,-90.3526,-49.6941
-23.4661,-90.2154,-50.2112
-25.4436,-89.9217,-50.9021
-27.163,-89.4899,-51.317
-28.7629,-88.8168,-51.9337
-30.1387,-88.2733,-52.1569
-31.2844,-87.6584,-52.4225
-32.63,-86.9907,-52.4388
-34.247,-86.1923,-52.6653
-35.9537,-85.3696,-52.6896
-38.0061,-84.358,-53.1616
-39.9582,-83.3156,-53.3558
-41.665,-82.3607,-53.5232
-43.7014,-81.1045,-53.544
-45.7518,-79.6463,-53.9356
-47.9574,-78.1315,-54.3086
-49.7947,-76.5076,-54.6097
-51.4685,-74.9879,-55.0903
-52.796,-73.6876,-55.6412
-54.0081,-72.2111,-56.3982
-55.3536,-70.4999,-57.2852
-56.7803,-69.1128,-58.4903
-58.239,-67.3178,-60.0692
-59.484,-65.0973,-61.6133
-60.5346,-62.583,-62.7902
-61.5114,-60.4071,-63.6522
-62.2187,-58.1248,-63.9177
-62.8096,-55.8379,-64.0739
-62.9051,-53.955,-64.5243
-62.622,-51.8755,-65.2642
-62.1,-49.8575,-66.2076
-61.1567,-47.7374,-66.9171
-60.1962,-45.6721,-67.3561
-59.3545,-43.5736,-67.2881
-58.9551,-41.6356,-67.5134
-58.4851,-39.2796,-67.6007
-57.8597,-37.2562,-67.626
-57.1486,-34.9661,-68.1177
-56.7476,-32.6824,-68.2739
-56.3169,-30.4437,-67.3778
-55.9124,-28.1412,-66.5657
-55.3,-25.8338,-66.2281
-54.6531,-23.2979,-66.1295
-54.0968,-20.8357,-65.6455
-53.3457,-18.6395,-64.9035
-52.0912,-16.3787,-64.5733
-50.9786,-14.1601,-64.013
-50.258,-12.2585,-63.5453
-49.7137,-10.3954,-63.2477
-48.8227,-8.30856,-63.129
-47.9204,-6.54689,-62.552
-46.8966,-4.81948,-62.2321
-46.0647,-3.19281,-61.9229
-45.2713,-1.46704,-61.2523
-44.1857,0.211415,-60.2002
-43.1541,2.07631,-59.2159
-42.525,3.84361,-58.2074
-41.6436,5.73214,-57.1319
-40.4849,7.84953,-56.0103
-39.3898,9.87078,-54.8591
-38.8228,11.8342,-54.3859
-38.0673,13.598,-53.8467
-36.7021,15.7199,-52.6469
-35.4715,17.5895,-51.2694
-34.6455,18.7363,-49.6539
-33.7958,19.3497,-48.3324
-32.8822,20.0122,-46.7863
-32.0435,21.4196,-45.1278
-30.9152,23.0839,-43.1677
-29.797,24.2372,-40.8567
-28.6909,25.0308,-38.7568
-27.39,25.7143,-35.9162
-26.0294,26.0766,-33.5228
-24.8983,26.0636,-31.6039
-23.7106,26.477,-29.9375
-22.6063,26.9922,-27.6753
-21.5536,27.1322,-25.2674
-20.8623,27.0752,-23.007
-20.2812,27.3759,-20.4549
-19.5029,27.5548,-17.5279
-19.1357,27.3304,-15.4797
-19.2244,26.8581,-13.7213
-19.0653,26.4235,-11.4981
-18.6352,26.2181,-9.00858
-18.1171,25.9823,-6.66425
-18.0419,25.5044,-4.70734
-18.1942,24.9131,-2.73865
-18.1988,24.477,-0.712675
-17.8717,23.9788,1.04262
-18.0618,23.8204,2.29172
-18.2173,23.1754,3.51183
-18.2587,22.9415,4.89934
-18.2063,22.7034,6.03394
-18.7726,22.1248,7.20009
-19.0876,21.1703,8.49837
-19.0443,20.5363,9.54073
-19.156,20.3014,10.3119
-19.5216,19.754,11.326
-19.9966,19.1564,12.1053
-20.3982,18.7083,12.9781
-20.6278,18.4226,13.7223
-20.8317,18.0038,14.5987
-21.083,17.3216,15.7331
-21.0951,16.9665,16.7981
-21.3467,16.6811,17.7196
-22.0451,16.2114,18.3176
-22.7234,15.607,18.8026
-23.0469,15.0076,19.6193
-23.446,14.2572,20.4425
-23.6597,13.9098,20.9973
-23.7128,13.5161,21.7873
-23.7875,12.8722,22.7106
-24.0762,11.8025,23.7621
-24.4966,10.6709,24.5557
-24.4556,9.61403,25.2191
-24.2989,8.25143,26.0124
-23.7281,6.82375,27.0543
-23.3687,5.33594,28.4321
-23.3193,3.61816,29.9076
-23.1435,1.81113,31.0354
-22.4937,-0.0380291,32.4955
-21.9596,-1.56067,33.7268
-21.531,-3.23036,34.4855
-21.0163,-4.99149,35.2198
-19.9445,-6.72181,36.7661
-19.5497,-9.36241,38.7385
-19.1213,-12.0678,40.1463
-18.3434,-14.2463,41.0948
-17.5788,-16.2381,42.2322
-16.5648,-19.0522,44.1142
-15.7118,-21.6688,45.7716
-14.491,-24.7564,47.5204
-13.5584,-27.6843,48.9225
-12.7726,-30.8287,50.3779
-12.1027,-33.8227,52.0217
-11.496,-36.6283,53.4054
-10.7838,-39.211,54.8914
-10.1094,-41.8285,56.3478
-9.90069,-44.2985,57.4291
-9.64274,-46.9783,58.3736
-9.12626,-49.55,59.3211
-8.37902,-52.1421,60.5984
-7.64991,-54.4623,61.7876
-6.99458,-56.8205,62.5734
-6.37304,-59.4755,62.9148
-5.91105,-61.9853,63.0945
-5.36043,-64.0291,63.432
-5.06061,-65.5031,63.4616
-5.07677,-66.5293,63.3128
-5.45853,-67.1768,63.0304
-5.7937,-67.2261,62.9651
-6.21063,-67.3346,62.8256
-6.96876,-67.3599,62.6842
-7.83494,-67.1782,62.7887
-8.85198,-67.0621,62.6861
-9.8144,-66.5937,62.5131
-10.8244,-66.0029,62.2357
-11.461,-65.368,61.9737
-12.3993,-64.3349,61.6956
-13.5209,-63.2024,61.1685
-15.3466,-61.4859,60.4887
-16.9237,-60.0896,59.897
-18.4488,-58.9584,59.0288
-19.774,-57.9032,58.1674
-20.6499,-56.7698,57.6793
-21.5785,-55.7371,57.508
-22.2895,-54.8194,57.1579
-22.9216,-54.315,56.5221
-23.507,-54.3365,56.0146
-23.528,-54.6322,55.9846
-23.6686,-54.6966,55.954
-23.6632,-54.3567,55.9164
-23.839,-53.868,55.8136
-24.0221,-53.5312,55.6789
-24.5059,-52.6369,55.3344
-25.1529,-51.3439,54.6091
-26.3491,-49.9849,53.7026
-27.8899,-48.4879,52.6719
-29.7217,-46.5485,52.2694
-31.3147,-44.3764,51.9271
-33.1071,-41.3641,51.362
-34.9292,-38.6768,50.923
-36.236,-36.6016,51.2407
-37.8192,-34.1767,51.6565
-39.3934,-31.5037,51.6682
-41.0706,-28.1464,51.3239
-42.5356,-25.2979,50.7293
-44.064,-22.4064,50.0076
-45.7101,-19.4154,49.2861
-47.2345,-16.6744,48.5828
-48.6675,-14.0494,48.3068
-50.099,-11.5313,48.0076
-51.4662,-9.3313,47.8921
-52.7708,-6.77354,47.3849
-53.6006,-4.33972,46.9237
-54.0819,-2.2545,46.6773
-54.5176,-2.11744,46.5629
-54.8679,-2.34595,46.61
-55.0167,-2.24861,46.588
-54.95,-2.07229,46.9232
-54.2259,-1.7324,47.3242
-53.9478,-1.89231,47.0934
-53.809,-2.08668,46.8238
-53.5129,-2.10163,46.6889
-53.2103,-1.90331,46.1635
-52.4001,-1.7203,45.7455
-51.5978,-2.16173,45.5161
-51.0536,-2.28864,45.2928
-50.8302,-2.28664,44.9377
-50.7849,-1.86166,44.6143
-50.5983,-1.41044,44.2622
-50.6909,-0.618699,44.1821
-51.34,-0.23214,43.8531
-51.7648,-0.016051,43.6027
-52.3189,-0.13894,43.2949
-52.4761,-0.334495,42.988
-52.6964,-0.515198,42.5218
-52.885,-0.684987,42.0921
-52.8492,-0.788746,41.8261
-52.8423,-0.598097,41.908
-52.669,-0.159025,42.1237
-52.6239,0.350274,42.1629
-52.719,0.39036,42.6004
-52.9299,0.233203,42.6505
-53.2073,0.113025,42.0157
-53.4632,0.328037,41.1399
-53.6621,0.449618,40.6646
-53.6063,0.653389,40.8967
-53.5718,1.08337,40.8288
-53.6606,1.55429,40.1537
-53.9497,1.70544,39.6457
-54.1008,1.59888,39.3592
-53.9335,1.76644,39.4304
-53.8092,1.73291,39.1348
-53.6577,1.69158,38.7229
-53.4468,2.27879,38.1875
-53.4477,2.71409,37.8532
