sep=,
X,Y,Z
107.134,26.3725,29.5873
102.133,37.1163,26.6357
105.554,27.5517,23.8833
127.962,-34.2337,-9.55118
129.604,-38.9978,85.073
127.784,-34.1863,83.4069
126.813,-31.4827,85.7653
121.401,-17.3519,95.2509
121.903,-18.4324,83.5979
121.164,-16.9053,85.149
120.585,-15.4677,78.0231
119.703,-12.3963,79.3165
119.369,-12.0824,75.1422
118.39,-9.63064,73.0772
117.91,-8.48337,73.3615
117.749,-7.82838,72.7469
116.465,-4.70655,73.8706
114.993,0.434058,76.8174
111.19,11.7506,74.9135
116.878,-4.33396,63.5163
110.079,12.0755,71.6479
111.289,10.8709,66.4865
108.221,16.8669,69.5771
117.461,-6.85,55.2926
113.784,4.35377,58.6034
108.481,18.2163,61.7282
116.34,-2.46414,53.2764
114.28,1.70879,53.9997
109.114,15.161,52.9787
108.648,17.8001,52.0046
105.782,26.3293,51.622
102.563,32.0878,51.0946
110.094,12.7782,44.9866
108.52,17.777,40.1484
104.689,27.1523,39.6544
105.185,26.7359,37.5847
100.891,36.3541,32.2485
105.281,24.6916,32.1613
101.688,35.0065,29.0612
102.976,31.6568,23.5956
127.509,-33.4698,-10.8898
129.717,-39.4303,85.0743
128.42,-36.0775,91.1071
127.179,-33.0239,95.6425
124.459,-25.6766,100.006
126.399,-31.0079,73.3724
124.783,-26.9791,83.1632
122.724,-21.7708,85.4389
124.714,-27.0052,71.4226
122.971,-22.1064,75.3276
121.386,-18.5785,78.9078
121.15,-17.7196,78.396
120.964,-17.5616,77.7322
120.336,-16.1582,76.829
119.095,-12.2068,74.8483
119.169,-12.3378,73.42
118.402,-11.237,73.6445
118.446,-10.6727,73.4419
117.74,-9.19135,73.707
117.672,-8.62615,73.4262
117.096,-8.08886,72.5739
115.974,-3.56584,74.9136
117.204,-7.50409,71.1701
117.487,-8.37168,66.9531
117.263,-7.76241,64.9997
113.645,1.86843,71.0625
114.958,-1.61748,66.4512
112.641,2.81896,67.4234
112.137,5.36969,63.8967
113.446,1.83323,60.5742
111.991,6.68936,61.5208
107.769,15.6202,62.7312
106.649,18.8438,60.9448
107.813,15.7491,58.1288
108.56,15.3292,52.9079
104.385,26.051,51.2076
107.411,18.5961,48.3394
101.667,30.4191,45.325
102.005,30.6276,43.9772
107.248,16.5708,42.1166
98.7893,40.4049,40.1663
107.324,18.8946,36.0983
100.79,32.6279,29.3136
100.042,36.3733,27.2971
100.122,35.9488,26.1849
104.133,25.6745,25.4606
127.704,-34.3105,-9.60026
127.499,-33.992,103.858
127.837,-35.1304,85.6909
126.848,-32.8111,94.9106
126.486,-31.9669,86.6983
124.55,-26.9819,100.817
121.379,-19.455,79.468
121.349,-18.9621,79.0115
120.731,-17.2848,77.5045
120.599,-17.0098,77.3136
120.355,-16.3871,76.9715
119.948,-15.7684,76.4524
120.503,-17.6679,72.0546
118.15,-11.4917,79.877
118.684,-13.2336,74.9379
118.39,-12.042,74.2479
118.365,-11.4753,73.9076
117.946,-10.4002,74.3365
117.242,-9.84126,73.8442
117.002,-8.95684,73.417
117.05,-8.13241,72.5426
116.685,-7.79497,72.1725
114.634,-3.6102,75.1415
117.961,-10.911,66.8125
116.473,-8.00428,66.6085
116.044,-6.71318,63.1817
117.817,-10.602,57.0193
113.219,-0.213513,61.7363
113.66,-0.0622418,57.9066
106.516,15.922,62.1637
105.402,19.4835,60.3605
104.675,19.5988,57.5483
100.736,28.6872,53.9649
101.256,29.1985,52.9954
102.837,26.0722,51.0371
105.916,18.5855,47.64
100.446,32.4989,45.9765
105.95,18.0245,39.3538
95.8108,42.2535,37.6439
102.6,26.8629,36.3693
105.109,18.9559,36.4201
103.443,23.0663,34.9197
94.8948,42.8171,26.3647
98.4385,36.2768,23.3164
127.557,-34.4663,-9.32407
127.57,-34.4833,-9.26041
127.816,-35.1237,102.352
127.999,-35.6245,91.446
126.338,-31.9472,96.3334
126.649,-32.8103,84.5179
126.547,-32.5071,83.2525
123.997,-26.7705,85.3569
125.281,-29.5244,75.0608
120.068,-17.2126,94.351
120.691,-18.3868,85.4538
121.169,-19.9642,79.9698
121.086,-19.4435,79.5393
120.437,-18.1661,79.8324
119.234,-15.3853,81.3284
119.248,-14.9809,75.7842
118.904,-14.1701,75.3709
117.363,-11.7693,77.3423
117.72,-12.3855,74.4956
117.365,-11.4921,73.7038
118.948,-14.2965,69.3472
116.992,-9.73578,73.6093
114.903,-6.24797,74.7198
115.882,-8.43929,71.5926
113.865,-2.45987,72.1669
115.608,-7.83972,65.8458
113.366,-2.02008,68.6393
106.778,13.2943,70.5964
108.28,10.6685,66.7138
113.011,-1.59534,56.1423
105.07,16.2534,61.7989
104.735,18.1215,60.2659
104.087,19.954,59.6928
105.104,16.7667,57.4598
108.153,8.96759,52.8788
100.219,27.4994,55.9392
100.591,28.3406,54.4609
100.907,25.7193,50.8913
104.302,18.7008,46.5272
99.6948,30.7856,44.138
96.172,38.5684,42.7798
104.168,19.2838,39.2984
94.8847,40.7004,38.3742
94.0975,42.5265,35.7189
100.354,26.9838,35.106
101.309,25.9704,34.0135
94.323,42.0664,29.8226
100.374,26.364,28.8527
102.078,23.9139,26.7836
99.2851,30.6021,22.2544
98.8974,29.6137,21.0769
100.227,29.8423,20.2007
127.427,-34.544,-9.10187
127.545,-34.62,-9.26037
127.377,-34.74,102.744
124.134,-27.6531,83.657
121.03,-21.1399,86.0139
120.488,-19.9971,85.8926
121.012,-20.4037,80.6662
120.394,-19.7162,81.0481
120.343,-18.8568,80.3417
120.86,-20.8291,73.0251
119.161,-16.6488,72.4924
117.429,-12.2837,74.3118
113.683,-4.67058,82.058
113.702,-5.1681,76.997
116.272,-9.99732,71.3376
115.801,-9.04548,67.1589
115.213,-7.98757,64.2828
117.995,-13.8485,58.8708
111.584,0.214685,67.6679
112.978,-3.05386,62.9983
108.776,5.43525,65.5295
107.193,10.5305,66.5067
107.797,7.89159,64.3663
108.314,7.55584,61.6719
106.06,12.9088,60.6257
105.167,15.2601,58.6281
102.808,20.3313,59.1371
103.672,17.5112,55.9928
102.436,20.4621,55.4521
102.576,19.2743,53.7938
99.613,26.2605,53.4954
101.412,20.9394,51.8473
99.8175,25.5408,50.8958
103.001,19.1244,45.6865
98.0036,31.2132,42.8216
94.2529,36.9251,41.5678
99.8139,26.4113,39.8722
101.584,21.8887,37.2654
92.4164,42.359,34.0181
99.7626,26.1981,28.8969
99.3295,27.4775,27.8922
96.2391,33.7351,21.6631
97.805,29.2991,21.4643
126.699,-32.9747,-10.7027
127.254,-34.3972,-9.52254
127.425,-34.6362,-9.22697
128.292,-36.8843,89.0157
127.066,-34.1812,83.372
124.926,-29.8159,101.848
125.279,-30.4043,81.9564
124.144,-28.4086,84.9669
121.576,-22.7389,86.2924
121.878,-23.8383,77.6561
120.834,-21.0649,81.3556
120.796,-20.7483,81.6896
121.59,-22.7643,74.8752
117.428,-13.4801,73.5813
114.151,-7.18711,75.4268
113.305,-5.52339,76.7279
117.159,-13.7757,66.2632
115.589,-9.82212,68.4004
108.14,6.00433,76.6943
109.996,0.750867,71.2802
114.829,-7.94141,63.8876
103.776,14.7391,69.3908
105.203,10.5122,66.0884
103.266,16.7107,61.1606
101.206,20.5997,58.3443
101.903,17.9529,56.3334
100.238,21.3722,54.5861
98.9617,25.3341,50.855
100.362,22.4807,49.828
99.2933,24.2474,47.5236
98.5833,25.4623,45.5728
101.55,19.7466,44.6503
97.752,26.4992,43.7444
96.9046,27.4656,41.5885
96.4049,31.5001,41.5958
98.7542,26.398,39.9655
102.524,18.3512,38.2956
102.183,19.0013,36.6923
99.8361,21.7379,35.4637
97.9192,27.2695,33.749
98.0814,27.0496,32.2084
94.5185,35.0126,28.3164
98.7793,26.1778,28.7155
99.7959,22.8531,28.2061
96.927,29.1307,21.6349
126.851,-33.9724,-9.75567
128.855,-38.2132,106.279
127.761,-36.0934,88.0893
126.994,-34.377,84.7325
125.377,-31.2151,101.804
124.505,-29.4701,83.6808
124.244,-28.732,83.7737
123.89,-28.5361,80.0866
121.621,-24.1338,86.4864
121.357,-23.6214,77.9128
119.628,-19.2676,71.5245
117.736,-16.2053,72.1635
113.665,-8.355,75.6121
111.15,-3.15759,75.639
118.061,-16.418,60.1873
113.818,-8.77754,63.5074
112.429,-5.42177,64.0758
106.502,6.98237,62.8803
102.141,15.9462,65.0147
101.769,17.0263,60.4742
99.5015,20.0446,61.13
99.5386,21.5483,60.1924
99.7852,21.2984,57.6618
98.5658,22.2408,56.583
98.2656,22.1696,53.4574
97.6939,25.0304,50.8229
93.9309,31.1805,46.8956
91.0132,36.0801,45.0979
99.5625,21.0998,43.3008
99.403,20.8667,39.6998
93.9417,31.3662,38.076
95.2859,29.4521,37.2914
94.7496,30.4957,35.393
94.1066,31.209,33.7405
95.5099,27.5715,32.2156
93.0989,32.4618,30.9423
96.9616,26.243,28.51
97.2926,26.1615,27.0318
94.4075,29.3594,24.3047
95.8458,27.7044,22.4874
95.2888,29.2221,20.2566
125.938,-32.4221,-11.129
126.639,-33.8398,-9.66745
126.901,-34.3182,-9.67581
129.794,-40.2334,98.2944
126.685,-34.1939,92.8368
126.892,-34.5742,87.6003
126.563,-34.0011,83.1535
124.84,-30.7956,83.4911
124.323,-29.4731,84.7032
123.073,-27.0973,78.3836
122.134,-25.2163,77.0168
118.182,-17.4181,93.5612
112.746,-7.54308,84.6585
118.232,-17.6778,70.2743
116.746,-15.5361,71.9012
117.118,-16.0012,68.9504
115.32,-12.6887,71.2422
111.908,-6.53323,77.5674
115.933,-14.1084,67.549
113.28,-9.13751,63.4017
104.198,9.14339,75.8771
101.222,15.0338,70.0462
103.843,10.7082,65.8303
99.8359,16.6466,63.0006
99.5971,18.4134,61.9751
99.87,17.243,59.6857
99.3396,19.3494,54.8117
97.4591,22.9834,55.2275
96.3805,23.7994,53.5402
96.5878,23.0401,51.9921
96.3534,24.4756,50.8668
95.8671,24.3509,50.6638
94.8099,25.6669,49.4925
92.0508,33.3889,44.3366
97.937,19.9332,41.4038
96.2811,23.137,40.4441
95.6401,24.8812,38.8651
91.9975,32.3933,37.8047
98.8871,18.6595,36.9352
96.1874,23.2167,32.1691
94.5649,27.9683,30.2755
97.3973,21.6294,28.8867
96.2132,25.3905,26.923
92.9672,30.9877,22.3678
95.3108,25.9316,13.2424
125.989,-32.8873,-10.9058
126.424,-33.7865,-9.77843
128.141,-37.1707,-8.15835
129.541,-39.8957,92.1239
127.686,-36.3527,88.6065
127.488,-35.996,87.8014
125.594,-32.7202,101.69
126.31,-33.8077,83.0221
125.828,-33.1493,82.5883
124.697,-31.108,83.6823
124.275,-30.3474,84.2842
124.132,-30.0512,77.4178
123.949,-29.3625,71.6066
121.061,-24.3574,77.522
116.779,-16.5366,79.5942
112.956,-9.62551,76.0588
111.361,-6.38275,69.4304
113.335,-10.5298,63.2325
111.133,-6.32195,58.7605
104.026,6.81409,63.7769
101.876,11.3756,65.4265
101.282,12.0005,64.9546
100.315,14.1017,64.1015
99.9908,15.3049,63.6474
105.623,4.22093,57.3886
97.8366,17.5625,58.7439
96.2288,20.8632,52.4176
94.7112,24.5203,50.8965
94.7283,24.1937,50.1462
93.7022,26,47.5348
90.8217,31.1735,47.0221
91.1782,32.3108,45.2796
94.9913,23.9656,39.2466
94.9351,24.4185,38.3955
93.7022,25.1598,37.1086
94.2652,25.8383,28.6409
94.0374,24.5845,26.7325
93.4551,26.5534,23.5459
92.2713,28.4321,18.4968
94.2329,25.2024,15.4942
126.279,-33.6925,-10.2261
129.469,-39.7584,-2.08336
126.65,-34.9104,92.1243
125.975,-33.5128,82.7589
120.936,-24.4883,77.3225
115.251,-14.7251,73.3698
115.634,-14.9778,71.6044
118.123,-19.7804,61.5048
114.59,-12.9373,66.1947
113.441,-11.6165,64.1616
102.56,7.07198,59.996
94.9647,21.6825,61.8394
102.986,7.8874,54.4719
92.069,25.3846,57.1606
93.0357,23.8914,56.3313
90.9586,27.1357,55.0842
93.7947,24.4869,50.9576
93.8534,21.8772,50.1274
93.3142,25.0752,48.4991
92.1252,27.1112,48.1565
91.9783,26.2163,46.5674
92.3677,26.6062,45.0565
96.3623,19.0216,43.3562
91.4443,27.5664,42.5632
91.0146,28.4044,41.1132
90.7133,28.4953,40.1946
93.8675,24.3552,37.4948
96.7033,19.2014,36.404
92.0537,26.3788,35.1729
90.7229,27.4965,33.4821
93.4011,24.3407,29.5167
92.1763,24.8591,28.3622
92.8884,24.2473,18.2547
125.727,-33.0985,-10.6547
126.842,-35.4768,101.923
124.264,-31.2722,102.558
126.162,-34.4065,74.3554
124.158,-31.081,84.018
122.525,-28.15,86.427
121.448,-26.1076,86.749
120.703,-25.0643,76.6069
115.052,-15.2026,78.7315
112.271,-10.9054,76.6568
114.722,-14.7745,70.8032
110.696,-7.70428,78.28
113.586,-12.374,65.0636
103.288,4.50786,78.3778
111.697,-9.2158,65.53
105.571,1.28717,71.6635
101.096,8.3499,76.4194
98.0897,14.1055,69.7621
102.012,5.94682,61.3538
102.424,6.83735,60.1017
90.8766,24.8752,54.0956
91.9675,23.6231,53.0028
91.4384,24.6513,51.7555
92.2584,24.4974,50.9226
89.3585,28.0916,49.6594
89.9238,28.2213,43.4429
89.7984,27.1733,42.1028
92.3093,24.2714,37.0078
94.3898,20.1397,30.0768
91.6487,24.6368,28.421
91.7966,23.8221,26.4651
91.4719,23.6095,20.9667
127.986,-37.4896,-9.34504
129.249,-39.6048,-6.61221
125.951,-34.3738,101.606
125.197,-33.0422,81.8892
113.389,-13.8154,71.1686
111.683,-11.3174,72.5176
114.465,-15.3054,67.0182
111.378,-11.0122,66.3546
103.006,3.00284,69.346
100.51,7.0772,64.3261
101.7,5.10282,61.8782
101.448,5.83854,61.0457
93.5301,17.9927,58.4732
94.4998,17.9439,56.8852
93.9701,16.7992,55.5127
93.8656,17.812,54.8009
89.8596,23.4461,55.051
91.0188,23.3016,47.6854
94.5553,18.0611,45.2575
89.5588,24.5195,40.4914
90.8643,23.875,37.1678
93.9441,18.5031,35.4697
90.3112,24.2848,31.6148
90.5412,23.2561,23.1478
92.133,21.8542,7.00001
125.536,-33.4988,-10.5161
128.218,-38.0874,90.7189
126.267,-35.1661,101.73
125.078,-33.2893,81.8851
122.353,-29.105,83.4043
122.543,-29.1556,74.1893
120.274,-25.4484,76.2115
116.035,-19.3605,80.6532
111.848,-12.0121,81.6183
111.731,-12.3954,77.324
114.145,-16.4801,70.8514
109.335,-8.68917,79.1658
112.153,-13.3181,70.9844
110.739,-11.0746,68.2673
108.841,-7.91863,67.3237
100.58,4.75169,66.7225
95.1725,13.5942,69.4033
100.503,5.14161,63.0773
100.958,4.24675,62.1741
95.4549,13.6661,61.3625
94.6027,14.4975,57.2722
94.5696,15.3435,56.5844
94.2455,16.1453,55.9485
92.3105,17.8623,54.9372
90.119,20.6244,45.4794
90.4826,20.5664,34.5059
91.3959,18.705,30.6863
125.246,-33.8589,82.1822
119.579,-25.3857,76.0272
113.61,-16.0441,78.3758
117.586,-22.2707,62.4776
111.106,-12.8975,70.8409
98.0257,7.5447,76.4744
100.15,4.95663,63.5446
99.4227,5.49068,63.0618
94.9393,11.2574,59.529
98.3572,7.128,56.2177
92.0897,15.7079,56.9157
91.9842,16.5029,56.3613
90.4738,18.4906,54.9977
91.8983,16.678,47.0717
125.265,-34.0221,82.2466
110.88,-13.2821,89.0712
111.145,-14.0632,77.9966
113.826,-17.5464,70.5853
113.711,-17.2035,67.7798
109.904,-12.3112,72.7639
110.012,-12.3016,70.9204
111.062,-12.9974,66.8824
103.105,-2.5773,71.7061
109.424,-11.1104,60.8331
98.5485,4.51405,64.796
99.9187,3.27901,62.2603
98.4087,5.31332,63.1435
97.4672,6.46045,62.5749
96.6807,7.33962,61.711
95.9433,8.74716,61.1634
95.9119,8.07776,59.8622
95.3786,8.86172,58.0718
94.8053,10.1853,57.1198
97.1614,6.90006,55.7374
93.3769,12.2848,56.2993
91.7893,14.5436,54.9933
90.2141,16.5364,53.4664
88.6439,18.0224,51.4162
90.6821,17.0402,48.5486
89.4353,17.874,34.3834
128.969,-39.6811,85.7167
125.247,-34.291,82.4576
121.151,-28.5073,87.4981
123.179,-31.5729,71.7981
112.285,-16.6822,77.9524
114.064,-19.0876,71.1772
113.947,-18.6338,71.0794
111.856,-15.9015,72.6266
107.819,-9.65066,79.8717
109.017,-11.5209,70.9983
98.3798,3.19383,79.5172
92.2441,11.3866,69.4461
99.0705,2.31458,62.7758
92.248,11.9731,60.8011
88.1101,18.6362,53.7843
91.5178,12.7184,51.668
89.5896,15.4057,48.4636
129.054,-39.8351,85.55
125.169,-34.5682,82.2204
122.197,-30.66,100.149
118.934,-25.9592,75.0361
115.276,-21.5297,81.8397
113.926,-19.3492,71.3372
106.805,-9.9324,79.6747
110.717,-14.9399,67.5758
107.764,-10.595,71.0974
106.547,-9.82,71.1384
94.8966,6.87789,76.4352
99.1391,0.38243,65.6152
98.453,1.28062,63.3887
93.8328,6.93084,65.3736
89.9731,13.3865,68.0991
93.1128,8.54331,64.0045
92.5875,10.315,62.1153
93.2869,8.55729,54.8992
129.254,-40.1631,86.1212
125.035,-34.5874,82.3787
122.595,-31.4995,76.4736
118.571,-26.2907,74.5559
110.925,-16.1086,78.6641
106.454,-10.8301,80.765
111.642,-17.3264,67.822
105.127,-8.85699,71.2007
104.004,-7.91049,71.3293
103.091,-6.00322,66.9564
95.4396,3.106,67.8708
94.7521,4.765,66.8354
97.6849,0.247932,63.6773
93.8295,6.38689,65.9294
87.5564,13.6738,66.8616
92.0228,9.11496,53.7877
126.539,-36.8971,87.367
120.728,-29.5347,86.7484
121.378,-30.4795,78.8661
121.295,-30.1803,75.1833
119.839,-28.477,73.3705
118.333,-26.4207,74.7995
109.924,-16.0571,91.1693
110.911,-17.2636,77.7083
113.352,-19.958,71.5806
106.118,-10.8416,80.2902
110.017,-16.1081,72.5639
107.854,-13.2889,73.0341
110.593,-16.6554,68.0178
103.031,-7.12902,71.3308
101.004,-4.98132,71.1629
100.262,-3.65979,70.6571
99.3466,-2.45302,70.4273
98.4387,-1.20603,70.0679
97.4654,-0.0807318,69.4851
99.6509,-2.90893,65.983
87.6195,11.4912,52.9348
87.44,12.3223,51.679
124.778,-34.8086,82.2339
123.32,-33.2101,77.6463
114.893,-22.7714,82.6549
110.512,-17.9387,78.8931
112.769,-20.7227,71.7058
116.661,-24.8313,63.5659
105.34,-11.6565,80.9528
106.212,-11.9045,71.7677
89.0674,9.26109,71.1362
96.7153,-0.656087,63.8524
90.7923,6.12627,65.9927
86.9454,10.7302,67.1967
91.9894,5.50853,56.6159
91.7837,4.77345,55.4605
87.3761,10.0201,54.6389
87.7197,10.4516,52.9235
128.221,-39.2428,91.236
124.897,-35.3677,82.2093
124.783,-35.1798,82.1104
118.789,-28.161,73.391
98.9724,-5.16914,71.9534
100.42,-6.5672,66.4426
95.653,-1.6867,64.0987
87.3619,8.89062,55.7074
128.574,-39.6584,76.1117
124.98,-35.7232,82.3925
120.772,-31.0055,88.6179
117.501,-26.9563,74.629
111.4,-20.2505,88.7203
110.484,-19.2523,79.3582
104.512,-12.2983,81.6697
104.171,-12.5295,81.6012
107.98,-16.6214,72.2366
110.615,-19.009,68.463
105.699,-13.4807,69.2424
92.5985,1.67787,80.6066
107.72,-16.084,62.7051
91.2452,1.84246,56.2756
87.2329,7.67995,57.1861
129.901,-41.2369,105.854
121.113,-31.5878,84.2989
117.153,-27.5357,74.392
116.179,-26.044,71.4895
110.591,-20.2452,79.6612
111.865,-21.7795,71.4797
104.23,-13.3616,82.7181
105.425,-14.1229,73.2491
101.139,-9.64954,67.1012
96.3884,-4.13149,66.5067
85.9737,7.02094,73.0731
94.8463,-2.57734,64.4007
87.4109,5.77417,65.9871
86.7867,5.21368,59.3684
107.699,-17.0124,-12.1809
127.789,-38.9973,90.4495
126.366,-37.5727,89.2911
124.761,-35.7609,82.5005
121.344,-32.2994,101.582
114.257,-24.9276,83.286
117.163,-27.6467,72.4517
110.323,-20.7636,88.1403
110.561,-20.6806,80.0867
105.582,-16.0387,84.8738
112.622,-23.3876,70.0912
102.96,-13.1802,82.2486
110.798,-21.1155,69.0197
102.961,-12.8307,78.8245
106.205,-16.395,72.4185
108.558,-19.05,68.3254
103.904,-14.3009,72.7173
86.5776,4.84182,76.0275
94.0518,-3.4215,64.5724
86.4406,3.84779,60.2783
86.9716,3.42316,57.5328
129,-40.3693,85.9492
125.954,-37.2428,88.599
122.69,-34.0945,78.9234
122.451,-33.8532,71.7661
115.31,-26.2283,76.7543
109.445,-20.7151,87.9941
110.873,-22.2662,81.1003
110.612,-21.3695,80.4806
106.582,-17.8512,86.1497
102.733,-13.4509,82.0482
101.568,-12.4087,77.9903
103.281,-14.6766,73.2246
87.9383,1.00554,81.1698
92.9282,-4.27817,64.8738
89.9134,-0.938546,60.3177
90.7038,-1.91752,57.0525
127.19,-38.6977,90.9105
126.805,-38.2337,90.0706
124.68,-36.1136,83.4316
119.106,-30.8446,87.1387
113.879,-25.3713,83.3741
111.177,-22.8372,81.5263
107.398,-19.503,86.9292
111.526,-23.3669,73.2842
115.268,-26.8311,64.4708
111.16,-23.1285,69.4344
108.552,-20.2188,71.0912
104.114,-16.0871,72.6003
101.339,-13.1588,67.677
95.6695,-8.05066,71.799
92.1951,-4.66323,64.9827
85.8164,2.48247,61.1673
111.924,-23.3777,-10.6558
113.505,-25.2628,-13.9586
124.572,-36.3584,83.8731
123.524,-35.2328,78.8496
113.127,-25.4663,83.3693
116.253,-28.4759,74.4455
112.103,-24.5975,82.4589
111.741,-24.3754,82.093
113.877,-26.1653,75.4516
114.743,-27.1554,71.3671
110.733,-23.2057,71.1035
101.632,-14.1228,82.5205
98.5549,-12.0583,78.0756
105.109,-17.6467,69.4589
102.071,-15.1754,68.227
91.6359,-5.11533,64.7705
93.0209,-5.75125,62.079
85.5052,0.989247,62.0532
128.775,-40.3967,86.5696
125.339,-37.302,87.8532
125.919,-37.7236,75.1423
117.101,-29.4669,78.1515
113.21,-26.2298,70.6095
112.142,-24.9681,70.0266
108.382,-21.3886,67.9178
101.601,-15.5952,72.4634
106.332,-20.0921,63.9275
84.1977,0.634913,81.156
97.8746,-12.2273,67.0705
95.843,-10.0575,63.0832
90.8708,-5.65605,64.7587
85.6773,-1.25901,65.1915
85.1193,-0.907957,63.9242
85.317,-0.0125901,63.0375
90.2353,-5.66556,58.0469
107.758,-21.5054,94.1203
105.526,-20.0412,76.4359
100.263,-14.9391,82.8794
96.9781,-12.2013,77.7544
104.144,-18.7889,66.3483
90.2573,-5.85572,64.7494
84.7479,-1.88946,64.5304
128.515,-40.2474,-3.88803
127.16,-39.0952,106.295
124.39,-36.7678,84.3278
119.627,-32.6829,80.7782
113.001,-26.7685,76.1788
99.1664,-15.3021,72.4202
100.013,-16.297,69.9994
101.138,-16.5185,68.2383
98.8594,-14.999,64.2475
93.2728,-9.81956,66.5356
89.1693,-6.38597,64.7071
124.848,-37.4025,87.1493
122.209,-35.2697,85.09
115.002,-29.1689,74.2909
109.346,-24.5555,70.9507
99.1021,-15.9023,83.2291
100.607,-16.9996,73.4824
95.1212,-12.3348,77.565
92.2768,-10.9478,71.3354
88.0223,-6.96931,64.5763
104.892,-20.7275,-12.2561
124.208,-37.0349,84.7872
119.279,-33.214,100.871
98.8788,-17.1218,91.1669
98.5063,-16.7701,89.6688
103.73,-20.4385,76.2016
104.304,-20.9322,68.5903
93.693,-12.6187,77.7084
96.5677,-15.2589,72.2964
100.863,-18.562,65.3612
99.9608,-17.3247,65.5484
88.1311,-7.83931,66.3958
86.8666,-7.43395,64.5518
89.8939,-10.09,58.9199
100.73,-17.9123,-16.0479
117.939,-32.166,-10.682
121.783,-35.3371,95.916
120.958,-34.7813,89.8762
117.599,-31.9574,87.4636
108.842,-25.5404,94.4637
106.979,-23.8993,95.5716
100.133,-18.6103,95.2992
99.3388,-17.9507,93.3083
97.6981,-16.701,88.4977
96.7994,-16.5993,87.6384
97.7827,-16.9499,83.4631
100.86,-19.2712,68.691
90.8584,-11.9428,77.786
94.4821,-14.441,72.665
86.0245,-7.64786,64.7171
120.84,-34.676,-11.4533
124.473,-37.5364,86.5804
124.137,-37.2702,85.5066
119.586,-33.911,84.9524
121.903,-35.6693,71.6492
109.813,-26.6245,95.3549
107.744,-24.8998,93.5653
100.958,-19.9084,96.5336
110.118,-27.1581,75.4093
113.313,-29.0942,65.294
108.201,-25.6485,70.6129
95.6223,-16.5911,87.0772
102.688,-21.5169,66.4726
89.9382,-11.6131,77.9772
93.9055,-15.2299,72.1089
92.5566,-13.8367,72.4897
90.566,-12.6901,72.1837
88.5442,-11.4675,71.8254
95.0005,-15.5525,64.9013
84.8796,-8.65995,70.9829
124.113,-37.5057,85.8773
111.194,-28.169,96.4958
94.4603,-16.6526,86.5969
96.5494,-18.0881,83.6942
101.736,-21.2446,75.9359
105.309,-24.3066,65.1211
86.9202,-11.2031,80.4707
87.6385,-11.7739,78.2666
90.5122,-13.1598,64.452
121.859,-36.0946,83.1823
117.495,-33.126,99.4593
106.21,-25.247,92.8882
101.124,-22.201,98.0279
93.2655,-16.6279,86.3615
97.3575,-19.1355,74.0254
87.5163,-12.3868,80.6561
86.4432,-11.7611,78.5089
91.284,-15.52,71.7346
84.7944,-10.0645,63.783
113.417,-30.8115,74.437
111.386,-29.1631,72.1352
92.0205,-16.7981,86.1463
103.625,-24.0887,67.6201
100.907,-22.594,69.0812
88.1103,-13.5074,80.8802
95.3182,-18.5062,70.2282
84.5483,-11.822,79.0243
88.7224,-14.3967,70.6504
88.9796,-14.2989,59.4597
91.1321,-15.9231,-20.9485
96.2665,-19.714,-20.5596
112.874,-30.378,-16.9794
128.559,-40.7444,-5.89805
120.769,-35.8104,83.4079
116.169,-33.011,87.6616
112.681,-30.5255,97.5537
106.851,-26.9706,70.2135
95.2509,-19.2264,83.8897
99.736,-22.1789,75.6037
88.1627,-14.5937,81.2438
90.1047,-16.5423,-22.0399
99.3825,-21.9499,-14.3351
114.686,-31.8565,-18.3329
127.053,-39.9675,90.1909
123.107,-37.5956,79.7054
116.419,-33.3458,82.4253
105.664,-26.6589,96.7584
100.897,-24.198,99.5608
104.235,-25.7354,91.8131
107.158,-27.6914,74.4973
90.4221,-17.2509,85.9685
89.2078,-16.9242,81.8911
88.3916,-16.006,81.35
99.3658,-23.2232,68.6162
88.3947,-16.2486,71.3457
111.217,-30.3392,-9.86863
111.013,-30.3265,-13.8206
95.7937,-21.5467,85.7715
95.5706,-21.6735,85.3361
93.9122,-20.4815,84.2393
97.9912,-22.7898,75.1626
89.8735,-17.7079,82.763
101.251,-24.833,-12.528
96.2838,-22.2631,-24.0292
116.571,-34.0095,-14.9715
116.925,-34.4658,100.067
112.56,-31.9903,74.9069
111.015,-31.1686,65.7295
105.607,-28.2088,69.9529
103.962,-27.0301,68.9808
100.634,-25.3537,69.328
85.9092,-17.1592,70.153
95.7865,-22.6784,-20.31
113.654,-32.8538,98.7432
102.401,-26.783,90.0428
94.7757,-22.8732,87.5511
92.7457,-21.4443,84.5486
91.0146,-20.3006,84.145
87.0403,-18.3418,85.8612
96.1472,-23.1851,74.8406
93.5807,-21.7327,73.7528
90.5726,-20.836,70.3055
88.3703,-18.7506,59.945
93.906,-22.4849,-25.7095
115.965,-34.205,-18.3519
118.355,-35.8721,85.6297
116.933,-35.1032,79.872
104.706,-28.953,97.8006
111.14,-31.9619,80.4711
100.318,-26.5355,100.799
95.3948,-24.1335,88.2851
103.534,-28.212,73.329
91.5686,-22.0307,84.4602
86.0802,-19.1911,85.9441
104.534,-28.4224,66.4161
94.9935,-23.5647,74.6479
83.0142,-17.4484,70.2223
98.1097,-25.5416,-12.9078
114.72,-34.1672,87.8082
101.137,-27.639,88.8225
