X,Y,Z
123.902,-10.7793,25.2142
123.433,-11.3627,24.6719
122.674,-12.0931,24.2928
122.567,-12.4097,24.4687
122.267,-12.407,24.7641
121.342,-11.8225,24.8454
121.095,-11.8358,24.8393
120.971,-12.4377,24.5453
120.591,-13.3608,23.9529
119.891,-13.1867,23.9823
119.34,-11.9941,24.6121
118.76,-11.3113,25.5035
117.88,-11.7398,26.2981
117.949,-12.5648,26.7144
118.366,-13.9811,26.3551
117.555,-14.8252,26.8001
114.89,-14.6097,28.0338
112.82,-14.8533,29.1455
111.531,-15.5192,29.6037
110.702,-15.983,29.8385
110.411,-16.3984,30.3728
110.329,-16.5568,30.9798
110.373,-16.6731,31.6628
110.755,-17.1427,32.2003
110.413,-17.726,32.4695
109.1,-18.1769,32.6449
107.994,-18.4654,32.8698
107.81,-19.8673,32.7576
108.033,-21.1932,32.4226
108.23,-21.8232,32.0962
107.694,-21.7875,32.182
107.045,-21.5891,32.8154
106.652,-21.6365,33.1642
106.429,-21.2497,33.6406
105.974,-21.2039,33.9991
106.237,-21.0959,34.176
106.522,-21.3336,34.0768
106.246,-21.2304,34.2522
105.856,-20.8837,34.6037
106.339,-20.947,34.6697
106.711,-21.9213,34.1755
106.604,-22.7713,33.8992
106.097,-23.2992,33.6081
105.691,-23.6884,33.4559
105.765,-24.1538,32.701
106.252,-24.5018,32.0381
106.535,-24.3354,31.8301
106.564,-24.2961,31.6531
106.683,-24.5599,31.6737
106.731,-24.8513,31.8521
106.778,-25.1637,31.916
106.843,-25.1858,31.9942
106.986,-25.0759,32.6156
106.844,-24.4755,33.0497
106.575,-24.2873,33.1776
106.715,-24.4303,32.8339
106.884,-24.7483,32.4169
107.131,-24.5697,32.1637
107.451,-23.808,32.3704
106.922,-23.2107,32.2289
106.398,-23.4562,31.8578
106.467,-23.6512,31.7699
106.721,-23.707,31.6866
106.588,-23.7152,31.2647
106.619,-24.1102,30.9457
106.83,-24.3149,30.8953
107.057,-24.3764,30.9314
107.277,-24.3234,30.8259
107.574,-24.4747,30.7577
107.803,-24.7847,30.7748
107.63,-24.6934,30.979
107.562,-24.8769,31.3665
107.695,-25.1017,31.5762
107.82,-24.9477,31.6304
107.595,-24.6134,31.7285
107.161,-24.5741,31.6868
107.086,-24.7562,31.4411
107.45,-24.7953,31.0939
107.772,-25.1558,30.853
107.882,-25.0336,31.0304
108.038,-25.1786,31.0356
107.959,-25.3119,31.0494
107.835,-25.3557,31.0988
107.722,-24.8468,31.2396
107.576,-24.7905,31.189
107.645,-24.8808,31.1093
107.568,-24.8348,31.0838
107.544,-24.5564,31.3235
107.467,-24.6031,31.447
107.471,-24.7162,31.5979
107.474,-25.0124,31.3634
107.727,-25.2839,31.2152
108.103,-24.9044,31.4412
108.483,-24.4007,31.6156
108.939,-23.8925,31.5971
108.796,-24.0056,31.1793
108.495,-24.2005,30.6767
108.299,-24.7821,30.7762
108.489,-25.1692,30.751
108.511,-25.2727,30.7498
108.543,-25.3148,30.6771
108.7,-25.3375,30.9327
108.911,-25.0317,31.1779
108.686,-24.9377,31.1811
108.299,-25.2764,31.0677
108.442,-25.3553,31.0424
108.64,-25.2232,31.1867
108.549,-25.188,31.0779
108.531,-25.1908,30.9886
108.772,-25.1633,30.9961
108.889,-24.9308,31.0609
108.98,-24.8567,31.0463
108.883,-24.9119,31.1002
108.846,-25.0635,31.1842
108.859,-25.3397,31.0796
108.646,-25.5116,30.7375
108.433,-25.6733,30.3927
108.315,-25.8646,30.3881
108.446,-25.8928,30.3454
108.576,-25.9139,30.4339
108.731,-25.7687,30.4663
108.996,-25.5219,30.5871
109.08,-25.4398,30.5863
108.949,-25.3394,30.8311
108.985,-25.5225,31.1908
109.537,-25.7364,31.0929
109.796,-25.7697,30.9247
110.013,-25.6968,30.7278
110.098,-25.7887,30.6799
110.248,-26.1356,30.7407
110.473,-26.4502,30.8718
110.659,-26.2911,31.1155
110.418,-25.8443,31.6213
110.174,-25.8753,31.8124
110.104,-26.4835,31.3462
110.658,-27.1396,31.1347
110.721,-27.3803,30.9225
110.408,-27.5336,30.5299
110.022,-27.3384,30.0199
109.705,-26.7546,29.9546
109.581,-26.5264,30.1822
109.441,-26.1502,30.4549
109.261,-25.8965,30.6715
109.267,-25.8355,30.6067
109.115,-25.7499,30.5683
108.943,-25.4415,30.6628
108.896,-24.9727,31.0322
108.886,-24.7252,31.2505
108.863,-24.8912,31.3681
108.903,-25.1053,31.5353
108.865,-25.2754,31.5002
108.927,-25.3429,31.5377
109.09,-25.3641,31.5268
109.153,-25.4855,31.42
109.314,-25.4834,31.4948
109.699,-25.3063,31.8178
110.627,-24.8348,32.3565
111.272,-24.6309,32.6262
110.627,-24.8464,32.4969
110.065,-25.4486,31.9816
110.003,-25.5083,31.7574
109.614,-25.2561,31.7
109.228,-25.0902,31.9949
108.589,-25.0383,32.358
108.134,-25.3563,32.7969
107.074,-25.4373,33.131
105.947,-25.2756,33.6152
105.656,-25.1983,34.013
105.875,-25.219,34.0936
105.991,-25.4233,34.3626
105.657,-25.8418,34.5752
105.393,-25.9918,34.9637
105.186,-25.9241,35.4929
104.764,-25.6705,35.7556
104.241,-25.5015,36.0555
104.185,-25.7065,36.2181
104.464,-25.7652,36.5908
104.897,-25.3732,36.6859
105.325,-25.046,36.4292
105.392,-24.4377,36.0467
105.061,-23.7627,36.0195
104.331,-23.4068,36.5542
103.889,-23.1772,37.015
103.709,-23.2452,37.4404
103.842,-23.2994,37.494
104.768,-23.4235,37.5949
105.927,-23.7233,37.5532
106.6,-24.0135,37.4316
106.392,-23.7229,37.3626
106.421,-23.6347,37.7572
106.297,-23.4718,38.2322
106.172,-23.3092,38.2626
106.362,-23.8398,37.5276
106.77,-24.7725,36.4768
106.526,-25.6937,35.8016
105.672,-26.5828,35.4577
104.683,-27.2331,35.4322
103.458,-28.222,35.887
102.015,-29.116,36.7387
100.77,-29.81,37.0418
100.59,-31.4623,36.4474
100.562,-33.5568,35.9662
99.8771,-34.3568,35.9206
98.1101,-33.9513,36.6696
97.0207,-33.8809,37.3235
97.074,-34.0607,37.5247
96.887,-34.1465,37.4864
96.7,-34.265,37.4526
96.5293,-34.3438,37.5128
95.9915,-34.2941,37.5228
95.3429,-34.0746,37.4387
94.9499,-34.14,37.0968
95.2488,-34.2684,36.6217
95.9108,-34.4137,36.0786
96.4368,-34.509,35.6513
96.2852,-34.3912,35.9082
96.019,-34.1991,36.3723
95.9462,-33.8184,36.3844
95.8623,-33.9431,36.4397
95.6876,-34.5618,36.2947
95.935,-35.4751,36.4074
96.4702,-35.4032,36.4157
97.1126,-35.1275,36.4488
97.2013,-35.0281,36.3776
97.0366,-35.0895,36.3248
96.9418,-35.1396,36.2817
96.8241,-35.3122,36.3945
96.9254,-35.4774,36.3939
97.2973,-35.5086,36.3423
97.829,-35.4115,36.3496
98.1625,-35.2957,36.5202
97.8509,-35.41,36.5008
97.6866,-35.481,36.2507
97.9375,-35.7226,36.3289
98.2743,-35.8941,36.3068
98.5666,-35.9297,36.2624
98.4529,-36.0188,36.113
98.368,-36.0526,36.1479
98.3414,-35.7963,36.0654
98.2895,-35.6101,36.4962
98.445,-35.6314,36.6036
98.5116,-35.7316,36.5174
98.5827,-35.8288,36.3349
98.6487,-35.8584,36.2755
98.6983,-35.9432,36.1336
98.8569,-36.2762,35.9372
98.8372,-36.3345,35.7413
98.7415,-35.9322,35.8927
98.7612,-35.4579,36.0172
98.8277,-35.0802,36.1524
98.8594,-34.8529,36.3439
98.8314,-34.6849,36.4303
98.7211,-34.8386,36.3997
98.544,-34.9096,36.3926
98.6023,-34.9966,36.3527
98.5871,-35.003,36.3751
98.6936,-34.9104,36.4398
98.6128,-34.9716,36.4436
98.3832,-34.9801,36.5629
98.1482,-34.9711,36.7786
97.8293,-35.0504,36.9055
97.6703,-35.0461,36.8824
98.3562,-34.7355,36.9459
99.4213,-34.9158,36.888
99.691,-35.0498,37.1025
99.7551,-35.5289,36.9405
99.4706,-35.8032,36.9814
99.271,-35.5212,37.333
98.7848,-34.8403,37.5856
98.6194,-34.6106,37.6395
98.1469,-34.5934,37.6053
98.0931,-34.8633,37.4184
98.3758,-34.5987,37.2759
98.7348,-33.8829,37.1476
99.4449,-33.6495,36.9135
100.172,-33.8152,36.6907
100.563,-33.829,36.7665
101,-33.7098,37.1613
101.329,-34.0069,37.2705
101.497,-34.227,37.031
101.455,-33.8952,36.8504
101.297,-33.3527,36.9171
100.999,-33.5354,36.7579
100.818,-33.8438,36.6899
100.553,-34.1948,36.6569
100.951,-34.8563,36.6898
101.541,-35.8911,36.7803
102.053,-36.583,36.7643
101.875,-37.1072,36.6198
101.357,-38.0945,36.1395
100.762,-38.6606,36.0126
99.9228,-38.1751,36.5047
99.2735,-38.0003,36.6646
99.0107,-38.3639,36.8961
98.6908,-38.3984,37.4463
98.1754,-37.759,38.0761
97.4695,-36.5448,38.8564
96.7292,-35.5367,39.511
96.0603,-34.9926,39.8174
95.3163,-34.8434,39.8741
94.3356,-34.5904,39.842
93.6757,-34.3174,40.1292
93.3791,-34.2831,40.0893
93.2046,-34.092,40.3566
92.5835,-33.2418,41.1911
91.3111,-32.1077,42.4822
90.9718,-32.5069,42.1006
90.9339,-32.9755,41.6113
91.065,-33.5152,41.5141
91.3107,-34.1906,41.579
91.9282,-34.769,41.5322
92.1462,-34.721,41.8628
91.4962,-34.2593,42.4749
90.7836,-33.6935,42.6885
90.5912,-32.9387,42.7716
90.6251,-32.3779,43.1191
90.3421,-32.5251,43.0223
90.3555,-33.0426,42.7962
90.8661,-33.231,42.5193
91.0106,-33.3276,42.3733
91.2204,-33.6924,42.1271
91.0842,-33.6795,42.1551
91.0653,-33.6169,42.154
90.9672,-33.4074,42.1664
91.0938,-33.5926,42.1039
91.1423,-34.0104,41.7939
91.1691,-34.184,41.4995
90.9196,-34.3669,41.5147
90.5383,-34.3555,41.6071
90.3907,-34.4745,41.7061
90.481,-34.4729,41.5271
90.6694,-34.6319,41.4524
90.8994,-34.99,41.4912
91.0155,-35.236,41.6017
91.1622,-35.7435,41.4461
91.3488,-36.11,41.4466
91.638,-35.931,41.3398
91.8346,-35.4468,41.627
91.8125,-35.274,41.9153
91.657,-35.3493,42.1692
91.4548,-35.5302,41.9985
91.0753,-35.826,41.732
90.6453,-35.7438,41.6774
90.435,-35.3532,41.6499
90.3648,-34.9732,41.6693
90.5742,-35.1041,41.594
90.6525,-35.356,41.2474
90.7557,-35.5617,41.0949
90.6545,-35.633,40.9207
90.4725,-35.7455,40.8519
90.3975,-35.7761,40.8928
90.2238,-35.7299,40.7386
90.1883,-35.8344,40.7438
90.266,-36.1588,40.7691
90.3398,-36.5007,40.6931
90.2526,-36.8523,40.4955
90.3872,-36.9997,40.5534
90.8926,-37.2053,40.5676
91.1158,-37.6249,40.5587
90.9385,-38.061,40.3632
90.8034,-38.2979,40.1316
90.7846,-38.2981,40.0636
91.0103,-38.4069,40.0984
91.1121,-38.2198,39.917
91.2819,-37.7969,40.0265
91.37,-37.6912,40.1584
91.8644,-37.4682,40.2161
92.1901,-37.6417,40.1865
92.2744,-37.9658,40.2206
91.946,-37.9776,40.4444
91.6034,-38.0113,40.5652
91.2315,-37.7935,40.7201
91.0261,-37.4758,40.7203
90.865,-37.4406,40.545
90.7426,-37.3536,40.557
90.5022,-37.3588,40.5871
90.6534,-37.663,40.4904
90.7534,-37.718,40.3696
91.076,-37.6385,40.2618
90.944,-37.5278,40.3841
90.7929,-37.6063,40.3137
90.5588,-37.7028,40.4722
90.4932,-37.7322,40.3675
90.8309,-37.6484,40.1142
90.9608,-37.2711,40.0304
90.905,-37.0262,39.9044
90.4904,-37.1312,40.0106
90.317,-37.2246,39.9814
90.0813,-37.1839,40.1464
89.8894,-37.3146,40.1106
89.8518,-37.4592,40.0797
90.0529,-37.9959,39.9637
90.3232,-38.5459,39.5977
