X,Y,Z
116.527,29.213,101.801
115.529,28.6736,100.95
114.647,28.3773,100.119
113.986,28.2664,99.6462
112.783,27.8902,98.5039
111.581,27.6638,97.3129
110.701,27.3186,96.3319
109.817,26.874,95.3004
109.15,26.3669,94.3757
108.473,25.5617,93.2992
108.012,24.694,92.3296
107.547,23.7269,91.3094
107.082,22.7519,90.2891
106.611,21.7345,89.3551
106.035,20.7734,88.3311
105.351,19.9178,87.3541
104.559,19.1676,86.4368
103.545,18.4294,85.499
102.655,17.9344,84.5668
101.546,17.6013,83.5783
100.447,17.38,82.6405
99.361,17.3954,81.7045
98.2815,17.4612,80.6691
97.317,17.6204,79.6882
96.1333,17.8909,78.7503
95.0513,18.0057,77.865
93.9766,18.326,77.0809
93.0077,18.5326,76.4879
92.3577,18.7198,76.1671
92.0326,18.6774,76.0058
91.3826,18.8647,75.6851
90.9643,18.991,75.2106
90.7506,18.9428,75.0531
90.6519,18.988,74.9388
90.5662,19.022,74.8244
90.586,18.9996,74.802
90.5042,19.1219,74.7318
90.3236,19.3055,74.5604
88.8836,21.1279,74.0191
86.4889,23.8104,73.3488
84.084,26.6015,72.7432
82.5042,28.3996,72.556
81.5045,29.0224,72.6869
80.3964,29.0211,72.7696
79.426,29.2004,72.9427
78.3923,29.7475,73.0501
77.1752,30.4284,73.081
75.8676,31.0958,73.0885
74.5679,31.754,73.0961
73.2543,32.371,73.194
71.8513,33.0355,73.189
70.3348,33.6975,73.1804
68.9645,34.2941,73.0091
67.1474,34.7577,72.8617
65.9841,34.9911,72.6396
64.4512,34.9751,72.2849
63.1121,34.7507,71.8313
61.7612,34.427,71.3345
60.7489,34.001,70.7986
59.5084,33.5353,70.1126
58.3717,33.0997,69.5728
57.1292,32.6771,69.0287
56.4524,32.3711,68.7098
55.5604,32.065,68.3706
54.4138,31.243,67.8712
53.6158,30.3836,67.3898
53.1578,29.749,66.913
52.9331,29.2136,66.4963
52.6069,29.0278,66.1211
52.5082,28.8776,65.9168
52.5044,28.7782,65.8663
52.6228,28.7604,65.8705
52.8638,28.792,65.7784
52.979,28.8801,65.8279
53.086,28.8166,65.931
53.4132,28.7982,65.9486
53.7314,28.5744,66.1145
54.1478,28.4067,66.1917
54.7839,28.2324,66.519
55.4109,27.9537,66.7974
56.0494,27.7186,66.9749
56.6887,27.4318,67.2589
57.3387,27.2444,67.5797
58.3176,26.9308,68.1105
