X,Y,Z
89.623,-41.365,113.293
89.6922,-41.0349,108.769
85.9283,-44.069,111.157
81.9626,-47.0723,108.919
83.0448,-46.6673,106.941
82.4505,-46.5088,106.362
80.3992,-48.6539,104.947
79.037,-49.2786,101.543
75.939,-51.5877,96.5775
73.5393,-54.0691,93.8292
73.1741,-54.5869,93.1452
65.8924,-59.8029,95.4008
67.2912,-59.08,94.0919
64.2159,-60.6876,89.629
64.5995,-61.6071,84.4171
57.7518,-65.9351,86.0857
71.1141,-55.3212,78.6081
68.5623,-57.1014,77.4961
72.8171,-53.9634,72.3137
71.8187,-55.7525,71.2643
69.4302,-57.365,68.162
69.9584,-56.9622,66.3519
71.5724,-55.9831,63.04
74.5032,-52.4628,62.1075
71.6051,-55.9063,58.8753
72.6581,-54.8732,57.8882
71.076,-55.7723,54.3953
72.3437,-55.178,52.751
73.2792,-53.5619,51.998
74.624,-52.7953,50.3906
92.9703,-38.667,4.33949
93.9145,-37.5932,2.90374
97.3431,-35.5149,117.855
96.8005,-35.9391,116.546
84.8384,-46.0157,109.974
82.3857,-47.2847,110.77
83.5899,-46.7972,107.59
82.4914,-48.0761,108.44
79.6234,-49.6312,101.661
77.3433,-51.3641,102.715
68.5715,-59.2325,109.056
69.9284,-57.8341,99.1088
67.546,-59.8957,95.9562
68.6494,-58.4447,94.6892
67.7116,-60.2708,92.655
64.8201,-61.7371,90.0484
66.3612,-61.3419,85.6142
71.4184,-57.0495,82.0898
70.6895,-57.1477,80.3662
58.1056,-67.1211,84.2327
60.5891,-65.6494,82.3334
61.8448,-63.8776,78.8656
74.2201,-54.2872,73.4644
72.6869,-55.9054,71.7312
75.7514,-52.9751,69.1943
70.5955,-57.5834,69.1188
75.7428,-52.8051,67.2407
71.0622,-57.151,66.4808
72.808,-56.1614,62.5298
76.495,-52.8875,62.1136
72.3896,-55.8994,60.9424
77.243,-52.3868,58.1253
76.2528,-52.4217,55.9006
76.1611,-53.0776,53.9356
74.6987,-53.7578,52.6003
78.869,-50.2304,52.2444
78.348,-51.4847,38.4793
77.6069,-51.4822,36.9602
93.5897,-38.4992,7.42536
93.4101,-38.8438,4.47486
93.7355,-38.2898,2.43608
97.5538,-35.8201,117.738
95.0349,-38.0769,114.952
88.1146,-43.5832,117.841
90.7654,-41.7935,108.952
84.0837,-47.1313,108.079
82.9725,-48.6439,107.957
80.2378,-50.0835,108.218
81.2744,-49.3024,105.453
80.3112,-50.1826,101.845
77.5528,-52.46,101.91
77.5599,-52.5717,96.703
74.5824,-55.1598,93.6902
74.235,-55.6666,92.8825
66.7239,-61.6752,89.9943
73.4554,-56.9876,84.767
72.3786,-56.9713,83.5813
73.4173,-55.863,79.0621
