X,Y,Z
-89.5093,-57.0718,-74.5506
-89.6154,-57.0706,-74.5482
-89.605,-57.0706,-74.5482
-89.6029,-56.9697,-74.5004
-89.7145,-56.9792,-74.4981
-89.7041,-56.9792,-74.5087
-89.7041,-56.9899,-74.5087
-89.7041,-56.9899,-74.5087
-89.6922,-57.0377,-74.4079
-89.6922,-57.0377,-74.4183
-89.6922,-57.0377,-74.4183
-89.6922,-57.0377,-74.4186
-89.6888,-57.1385,-74.4664
-89.6872,-57.1864,-74.3655
-89.6872,-57.1864,-74.3655
-89.6857,-57.2342,-74.2751
-89.6757,-57.3828,-74.2327
-89.6757,-57.3935,-74.2327
-89.6584,-57.4413,-74.1319
-89.6604,-57.5422,-74.1904
-89.6609,-57.6804,-74.1373
-89.6609,-57.6751,-74.1373
-89.6614,-57.8238,-74.079
-89.6509,-57.8345,-74.079
-89.6614,-57.8238,-74.079
-89.6614,-57.8238,-74.079
-89.5462,-57.7719,-73.9379
-89.5462,-57.7719,-73.9379
-89.5566,-57.7613,-73.9379
-89.5587,-57.8621,-73.9751
-89.5691,-57.8514,-73.9751
-89.5796,-57.8514,-73.9751
-89.5796,-57.8514,-73.9644
-89.5796,-57.8408,-73.9644
-89.578,-57.8886,-73.8635
-89.5884,-57.8886,-73.8635
-89.5884,-57.8886,-73.8742
-89.5764,-57.9364,-73.7734
-89.5748,-57.9842,-73.6725
-89.5732,-58.0427,-73.5717
