X,Y,Z
142.578,40.6118,-60.7021
142.183,39.7609,-60.3174
142.373,39.3126,-59.7127
142.589,39.2195,-59.2397
142.862,39.3006,-59.1403
143.053,39.2511,-59.144
143.227,39.4216,-59.0035
143.306,39.6277,-59.0828
143.337,39.8413,-59.0667
143.141,40.2727,-59.4579
142.738,40.5064,-60.0582
142.557,40.6481,-60.6047
142.394,40.8368,-60.8653
142.358,40.8093,-60.7409
142.282,40.9134,-60.6723
142.169,40.9691,-60.4819
142.231,40.6099,-60.3674
142.31,39.961,-60.193
142.493,39.9051,-60.1952
142.659,40.2087,-60.2302
142.684,40.659,-60.1133
142.832,40.7912,-59.8696
142.865,40.6354,-59.6608
142.903,40.8667,-59.6352
142.964,41.0632,-59.7867
142.963,41.0742,-60.0177
142.797,40.9753,-60.0681
142.881,40.6814,-60.0501
142.976,40.6648,-60.0624
143.056,40.6769,-60.1025
143,40.954,-60.2126
143.166,41.2213,-60.2821
143.137,41.2438,-60.5816
143.267,40.9641,-60.6769
143.311,40.3694,-60.7704
143.342,40.1599,-60.62
143.266,39.9311,-60.5517
143.212,40.0988,-60.3344
143.023,40.085,-60.5938
142.623,39.9823,-61.0004
142.453,39.7402,-60.9739
142.374,39.5091,-60.8808
142.349,39.3559,-60.8442
142.131,39.1506,-60.6687
142.339,39.0696,-60.4004
142.443,39.069,-60.3485
142.88,39.0296,-59.973
143.304,38.7258,-59.5856
143.555,38.6425,-59.4697
143.226,38.9979,-59.6061
142.989,39.1642,-59.6363
142.743,39.1863,-59.5555
142.529,39.009,-60.0082
142.264,38.9496,-60.3209
142.441,38.9369,-60.516
142.517,39.1742,-60.6109
142.594,39.3939,-60.4742
142.234,39.6444,-60.5184
141.482,40.0507,-60.7927
141.421,40.2918,-60.9972
141.765,40.5707,-61.2241
142.247,40.352,-61.0585
142.369,40.6031,-60.7493
142.342,41.0229,-60.7881
142.185,41.4722,-60.8235
141.981,41.1682,-60.8609
141.667,40.2823,-61.0004
141.544,39.5736,-60.9071
141.296,39.8693,-60.445
141.471,40.4606,-60.2821
141.761,40.8078,-60.1398
142.049,40.658,-59.9749
142.063,40.7777,-59.8381
142.055,41.0737,-60.0733
141.99,41.2258,-60.1425
142.13,41.1673,-59.8416
142.366,41.2322,-59.3765
142.298,41.7614,-59.1661
142.475,42.3203,-59.4302
142.776,42.3558,-59.7216
142.478,41.7864,-59.9851
142.081,41.2425,-59.8299
142.15,40.7429,-59.3688
142.515,40.398,-59.1073
142.291,40.6773,-59.5004
142.415,41.0458,-60.0109
142.753,41.0583,-60.4633
143.464,41.2381,-60.3608
143.401,41.75,-60.2025
142.927,42.0149,-60.1062
142.814,42.3073,-60.4107
142.983,42.5972,-60.4903
143.112,42.3673,-60.1562
143.082,42.1859,-59.9311
143.022,41.7693,-60.1331
142.91,41.0232,-60.4304
142.941,40.6467,-60.8049
142.838,40.3603,-61.0039
142.728,40.2678,-60.8877
142.651,39.9822,-60.8305
142.573,39.9886,-60.5751
142.382,40.0517,-60.1758
142.652,39.7139,-59.7431
143.016,39.5601,-59.5971
143.38,39.7912,-59.447
143.248,40.5231,-59.4579
143.398,40.5147,-59.333
143.346,39.8748,-59.2261
142.906,39.6553,-59.8331
142.711,39.5125,-60.191
142.796,39.8648,-60.5478
143.145,40.0806,-60.8486
143.264,40.1223,-60.7572
143.32,40.3934,-60.6216
143.521,40.5862,-60.452
143.851,40.465,-60.5775
143.968,40.4011,-60.5715
143.849,40.4058,-60.62
143.664,40.3269,-60.7211
143.517,40.4087,-60.8032
143.721,40.6605,-60.5555
143.972,40.93,-60.391
144.053,41.1096,-60.3
144.143,40.8173,-60.0612
